"canonicalName","EdgeBetweenness","frequency","interaction","inverse distance","name","selected","shared interaction","shared name"
"srp-8_ok291 (pp) unc-98_st85","375.22902324","0.56","pp","0.157959056","srp-8_ok291 (pp) unc-98_st85","false","pp","srp-8_ok291 (pp) unc-98_st85"
"srp-8_ok291 (pp) unc-8_e15lb145","1015.49286323","0.44","pp","0.152562265","srp-8_ok291 (pp) unc-8_e15lb145","false","pp","srp-8_ok291 (pp) unc-8_e15lb145"
"srp-8_ok291 (pp) unc-89_e1460","375.22902324","0.55","pp","0.129663704","srp-8_ok291 (pp) unc-89_e1460","false","pp","srp-8_ok291 (pp) unc-89_e1460"
"srp-8_ok291 (pp) unc-29_e193","173.09076182","0.54","pp","0.108963434","srp-8_ok291 (pp) unc-29_e193","false","pp","srp-8_ok291 (pp) unc-29_e193"
"srp-8_ok291 (pp) tyra-3_ok325","276.93658988","0.59","pp","0.126566612","srp-8_ok291 (pp) tyra-3_ok325","false","pp","srp-8_ok291 (pp) tyra-3_ok325"
"srp-8_ok291 (pp) trpa-1_ok999","215.63121935","0.61","pp","0.135325683","srp-8_ok291 (pp) trpa-1_ok999","false","pp","srp-8_ok291 (pp) trpa-1_ok999"
"srp-8_ok291 (pp) tdc-1_n3419","296.55405879","0.52","pp","0.128120693","srp-8_ok291 (pp) tdc-1_n3419","false","pp","srp-8_ok291 (pp) tdc-1_n3419"
"srp-8_ok291 (pp) syg-1_ok3640","165.38906734","0.79","pp","0.141033864","srp-8_ok291 (pp) syg-1_ok3640","false","pp","srp-8_ok291 (pp) syg-1_ok3640"
"srp-8_ok291 (pp) sup-9_n180","756.31063666","0.48","pp","0.132405078","srp-8_ok291 (pp) sup-9_n180","false","pp","srp-8_ok291 (pp) sup-9_n180"
"osm-9_ky10 (pp) unc-29_e193","325.20383482","0.44","pp","0.1658935","osm-9_ky10 (pp) unc-29_e193","false","pp","osm-9_ky10 (pp) unc-29_e193"
"osm-9_ky10 (pp) syg-1_ok3640","35.85229527","0.41","pp","0.139045635","osm-9_ky10 (pp) syg-1_ok3640","false","pp","osm-9_ky10 (pp) syg-1_ok3640"
"osm-9_ky10 (pp) srp-8_ok291","206.94386991","0.42","pp","0.149827796","osm-9_ky10 (pp) srp-8_ok291","false","pp","osm-9_ky10 (pp) srp-8_ok291"
"snf-11_ok156 (pp) trpa-2_tm3092","1302.97231656","0.5","pp","0.162963147","snf-11_ok156 (pp) trpa-2_tm3092","false","pp","snf-11_ok156 (pp) trpa-2_tm3092"
"snf-11_ok156 (pp) trp-2_gk298","27.49644075","0.51","pp","0.133305971","snf-11_ok156 (pp) trp-2_gk298","false","pp","snf-11_ok156 (pp) trp-2_gk298"
"snf-11_ok156 (pp) trp-1_sy690","35.76886276","0.47","pp","0.124258555","snf-11_ok156 (pp) trp-1_sy690","false","pp","snf-11_ok156 (pp) trp-1_sy690"
"snf-11_ok156 (pp) snf-9_ok957","492.80874549","0.44","pp","0.157231826","snf-11_ok156 (pp) snf-9_ok957","false","pp","snf-11_ok156 (pp) snf-9_ok957"
"snf-11_ok156 (pp) snf-8_ok349","12.07094572","0.42","pp","0.148842342","snf-11_ok156 (pp) snf-8_ok349","false","pp","snf-11_ok156 (pp) snf-8_ok349"
"snf-11_ok156 (pp) snf-6_eg28","31.07659948","0.52","pp","0.147480171","snf-11_ok156 (pp) snf-6_eg28","false","pp","snf-11_ok156 (pp) snf-6_eg28"
"snf-11_ok156 (pp) snf-2_ok147","526.83382185","0.45","pp","0.149514845","snf-11_ok156 (pp) snf-2_ok147","false","pp","snf-11_ok156 (pp) snf-2_ok147"
"snf-10_hc194 (pp) snf-4_ok496","50.97874272","0.42","pp","0.174440329","snf-10_hc194 (pp) snf-4_ok496","false","pp","snf-10_hc194 (pp) snf-4_ok496"
"snf-10_hc194 (pp) snf-2_ok147","16.43571429","0.55","pp","0.186254465","snf-10_hc194 (pp) snf-2_ok147","false","pp","snf-10_hc194 (pp) snf-2_ok147"
"snf-10_hc194 (pp) snf-11_ok156","164.25765255","0.46","pp","0.160183255","snf-10_hc194 (pp) snf-11_ok156","false","pp","snf-10_hc194 (pp) snf-11_ok156"
"osm-9;trpa-1_ky10;ok999 (pp) snf-11_ok156","544.84233944","0.46","pp","0.156961825","osm-9;trpa-1_ky10;ok999 (pp) snf-11_ok156","false","pp","osm-9;trpa-1_ky10;ok999 (pp) snf-11_ok156"
"osm-9;trpa-1_ky10;ok999 (pp) snf-10_hc194","23.15766056","0.46","pp","0.152949701","osm-9;trpa-1_ky10;ok999 (pp) snf-10_hc194","false","pp","osm-9;trpa-1_ky10;ok999 (pp) snf-10_hc194"
"pmk-1_km25 (pp) trpa-2_tm3092","637.32971936","0.5","pp","0.178008471","pmk-1_km25 (pp) trpa-2_tm3092","false","pp","pmk-1_km25 (pp) trpa-2_tm3092"
"pmk-1_km25 (pp) trpa-2_tm3085","72.53238234","0.41","pp","0.171977772","pmk-1_km25 (pp) trpa-2_tm3085","false","pp","pmk-1_km25 (pp) trpa-2_tm3085"
"pmk-1_km25 (pp) trp-2_gk298","15.81868109","0.59","pp","0.168420175","pmk-1_km25 (pp) trp-2_gk298","false","pp","pmk-1_km25 (pp) trp-2_gk298"
"pmk-1_km25 (pp) trp-1_sy690","12.67763506","0.49","pp","0.170485689","pmk-1_km25 (pp) trp-1_sy690","false","pp","pmk-1_km25 (pp) trp-1_sy690"
"pmk-1_km25 (pp) snf-6_eg28","10.93701457","0.52","pp","0.151628298","pmk-1_km25 (pp) snf-6_eg28","false","pp","pmk-1_km25 (pp) snf-6_eg28"
"pmk-1_km25 (pp) snf-2_ok147","822.55725153","0.45","pp","0.154978111","pmk-1_km25 (pp) snf-2_ok147","false","pp","pmk-1_km25 (pp) snf-2_ok147"
"pmk-1_km25 (pp) snf-10_hc194","262.08495516","0.48","pp","0.153721636","pmk-1_km25 (pp) snf-10_hc194","false","pp","pmk-1_km25 (pp) snf-10_hc194"
"pmk-1_km25 (pp) ser-7_tm1325","297.97271385","0.47","pp","0.138785788","pmk-1_km25 (pp) ser-7_tm1325","false","pp","pmk-1_km25 (pp) ser-7_tm1325"
"pmk-1_km25 (pp) ser-6_tm2146","39.19697313","0.43","pp","0.147837603","pmk-1_km25 (pp) ser-6_tm2146","false","pp","pmk-1_km25 (pp) ser-6_tm2146"
"pmk-1_km25 (pp) ser-5_tm2654","67.40939428","0.43","pp","0.164885475","pmk-1_km25 (pp) ser-5_tm2654","false","pp","pmk-1_km25 (pp) ser-5_tm2654"
"pmk-1_km25 (pp) ser-2_pk1357","10.43701457","0.51","pp","0.129954204","pmk-1_km25 (pp) ser-2_pk1357","false","pp","pmk-1_km25 (pp) ser-2_pk1357"
"pmk-1_km25 (pp) ser-1_ok345","14.43254712","0.52","pp","0.147619496","pmk-1_km25 (pp) ser-1_ok345","false","pp","pmk-1_km25 (pp) ser-1_ok345"
"pmk-1_km25 (pp) pqn-66_ok1507","26.05937776","0.51","pp","0.169180081","pmk-1_km25 (pp) pqn-66_ok1507","false","pp","pmk-1_km25 (pp) pqn-66_ok1507"
"tyra-2_tm1846 (pp) unc-77_gk9","477.97686222","0.44","pp","0.17352286","tyra-2_tm1846 (pp) unc-77_gk9","false","pp","tyra-2_tm1846 (pp) unc-77_gk9"
"tyra-2_tm1846 (pp) unc-29_e193","123.17216263","0.45","pp","0.116743665","tyra-2_tm1846 (pp) unc-29_e193","false","pp","tyra-2_tm1846 (pp) unc-29_e193"
"tyra-2_tm1846 (pp) unc-16_e109","343.69693263","0.42","pp","0.090139548","tyra-2_tm1846 (pp) unc-16_e109","false","pp","tyra-2_tm1846 (pp) unc-16_e109"
"tyra-2_tm1846 (pp) unc-127_hs13","112.02504609","0.64","pp","0.124954236","tyra-2_tm1846 (pp) unc-127_hs13","false","pp","tyra-2_tm1846 (pp) unc-127_hs13"
"tyra-2_tm1846 (pp) unc-108_n777","1120.07622497","0.43","pp","0.115847532","tyra-2_tm1846 (pp) unc-108_n777","false","pp","tyra-2_tm1846 (pp) unc-108_n777"
"sng-1_ok234 (pp) unc-77_gk9","251.14149557","0.44","pp","0.194016816","sng-1_ok234 (pp) unc-77_gk9","false","pp","sng-1_ok234 (pp) unc-77_gk9"
"sng-1_ok234 (pp) unc-127_hs13","28.760924","0.58","pp","0.143386416","sng-1_ok234 (pp) unc-127_hs13","false","pp","sng-1_ok234 (pp) unc-127_hs13"
"sng-1_ok234 (pp) tyra-2_tm1846","144.30280768","0.5","pp","0.145113771","sng-1_ok234 (pp) tyra-2_tm1846","false","pp","sng-1_ok234 (pp) tyra-2_tm1846"
"sng-1_ok234 (pp) trpa-2_tm3085","237.67036292","0.41","pp","0.158937215","sng-1_ok234 (pp) trpa-2_tm3085","false","pp","sng-1_ok234 (pp) trpa-2_tm3085"
"sng-1_ok234 (pp) tom-1_ok285","164.3048336","0.5","pp","0.145905968","sng-1_ok234 (pp) tom-1_ok285","false","pp","sng-1_ok234 (pp) tom-1_ok285"
"sng-1_ok234 (pp) tbh-1_n3247","48.61733092","0.47","pp","0.144037076","sng-1_ok234 (pp) tbh-1_n3247","false","pp","sng-1_ok234 (pp) tbh-1_n3247"
"ser-6_tm2146 (pp) trpa-2_tm3092","244.46370345","0.44","pp","0.175218403","ser-6_tm2146 (pp) trpa-2_tm3092","false","pp","ser-6_tm2146 (pp) trpa-2_tm3092"
"ser-6_tm2146 (pp) trpa-2_tm3085","15.40325343","0.46","pp","0.169236868","ser-6_tm2146 (pp) trpa-2_tm3085","false","pp","ser-6_tm2146 (pp) trpa-2_tm3085"
"ser-6_tm2146 (pp) trpa-2_ok3189","88.74372489","0.44","pp","0.177276605","ser-6_tm2146 (pp) trpa-2_ok3189","false","pp","ser-6_tm2146 (pp) trpa-2_ok3189"
"ser-6_tm2146 (pp) trp-2_gk298","7.08748511","0.51","pp","0.138469047","ser-6_tm2146 (pp) trp-2_gk298","false","pp","ser-6_tm2146 (pp) trp-2_gk298"
"ser-6_tm2146 (pp) trp-1_sy690","10.71016936","0.43","pp","0.140125009","ser-6_tm2146 (pp) trp-1_sy690","false","pp","ser-6_tm2146 (pp) trp-1_sy690"
"ser-6_tm2146 (pp) tom-1_ok285","17.73954284","0.5","pp","0.123857625","ser-6_tm2146 (pp) tom-1_ok285","false","pp","ser-6_tm2146 (pp) tom-1_ok285"
"ser-6_tm2146 (pp) tbh-1_n3247","42.34050395","0.41","pp","0.148746338","ser-6_tm2146 (pp) tbh-1_n3247","false","pp","ser-6_tm2146 (pp) tbh-1_n3247"
"ser-6_tm2146 (pp) syg-2_ky671","7.80739832","0.51","pp","0.168522366","ser-6_tm2146 (pp) syg-2_ky671","false","pp","ser-6_tm2146 (pp) syg-2_ky671"
"ser-6_tm2146 (pp) snf-8_ok349","26.48115907","0.41","pp","0.153808566","ser-6_tm2146 (pp) snf-8_ok349","false","pp","ser-6_tm2146 (pp) snf-8_ok349"
"ser-6_tm2146 (pp) snf-6_eg28","8.6147206","0.55","pp","0.15297481","ser-6_tm2146 (pp) snf-6_eg28","false","pp","ser-6_tm2146 (pp) snf-6_eg28"
"ser-6_tm2146 (pp) snf-11_ok156","85.03104876","0.49","pp","0.151579847","ser-6_tm2146 (pp) snf-11_ok156","false","pp","ser-6_tm2146 (pp) snf-11_ok156"
"ser-6_tm2146 (pp) ser-7_tm1325","68.63216371","0.44","pp","0.141419025","ser-6_tm2146 (pp) ser-7_tm1325","false","pp","ser-6_tm2146 (pp) ser-7_tm1325"
"pdl-1_gk157 (pp) unc-127_hs13","25.44271173","0.48","pp","0.13189384","pdl-1_gk157 (pp) unc-127_hs13","false","pp","pdl-1_gk157 (pp) unc-127_hs13"
"pdl-1_gk157 (pp) tyra-2_tm1846","145.97305283","0.47","pp","0.139810597","pdl-1_gk157 (pp) tyra-2_tm1846","false","pp","pdl-1_gk157 (pp) tyra-2_tm1846"
"pdl-1_gk157 (pp) tom-1_ok285","157.92613578","0.48","pp","0.141805287","pdl-1_gk157 (pp) tom-1_ok285","false","pp","pdl-1_gk157 (pp) tom-1_ok285"
"pdl-1_gk157 (pp) tbh-1_n3247","46.76010843","0.44","pp","0.126663705","pdl-1_gk157 (pp) tbh-1_n3247","false","pp","pdl-1_gk157 (pp) tbh-1_n3247"
"pdl-1_gk157 (pp) sng-1_ok234","6.75884011","0.62","pp","0.167478148","pdl-1_gk157 (pp) sng-1_ok234","false","pp","pdl-1_gk157 (pp) sng-1_ok234"
"pdl-1_gk157 (pp) ric-19_ok833","39.26120383","0.63","pp","0.174972204","pdl-1_gk157 (pp) ric-19_ok833","false","pp","pdl-1_gk157 (pp) ric-19_ok833"
"trpa-2_tm3085 (pp) trpa-2_tm3092","259.29935402","0.55","pp","0.217156414","trpa-2_tm3085 (pp) trpa-2_tm3092","false","pp","trpa-2_tm3085 (pp) trpa-2_tm3092"
"trp-2_sy691 (pp) trpa-2_tm3085","112.43908409","0.42","pp","0.179816656","trp-2_sy691 (pp) trpa-2_tm3085","false","pp","trp-2_sy691 (pp) trpa-2_tm3085"
"trp-2_gk298 (pp) trpa-2_tm3092","216.93445059","0.74","pp","0.179617214","trp-2_gk298 (pp) trpa-2_tm3092","false","pp","trp-2_gk298 (pp) trpa-2_tm3092"
"trp-2_gk298 (pp) trpa-2_tm3085","13.99479382","0.5","pp","0.159952426","trp-2_gk298 (pp) trpa-2_tm3085","false","pp","trp-2_gk298 (pp) trpa-2_tm3085"
"trp-2_gk298 (pp) trpa-2_ok3189","123.37342187","0.46","pp","0.164734931","trp-2_gk298 (pp) trpa-2_ok3189","false","pp","trp-2_gk298 (pp) trpa-2_ok3189"
"trp-1_sy690 (pp) trpa-2_tm3092","164.01758351","0.86","pp","0.197604646","trp-1_sy690 (pp) trpa-2_tm3092","false","pp","trp-1_sy690 (pp) trpa-2_tm3092"
"trp-1_sy690 (pp) trpa-2_tm3085","11.27452255","0.52","pp","0.165612423","trp-1_sy690 (pp) trpa-2_tm3085","false","pp","trp-1_sy690 (pp) trpa-2_tm3085"
"trp-1_sy690 (pp) trp-2_gk298","4.36287416","0.73","pp","0.164539705","trp-1_sy690 (pp) trp-2_gk298","false","pp","trp-1_sy690 (pp) trp-2_gk298"
"tbh-1_n3247 (pp) unc-127_hs13","218.25979549","0.44","pp","0.120879599","tbh-1_n3247 (pp) unc-127_hs13","false","pp","tbh-1_n3247 (pp) unc-127_hs13"
"tbh-1_n3247 (pp) tyra-2_tm1846","238.39322166","0.41","pp","0.124479798","tbh-1_n3247 (pp) tyra-2_tm1846","false","pp","tbh-1_n3247 (pp) tyra-2_tm1846"
"tbh-1_n3247 (pp) trpa-2_tm3085","26.46495073","0.53","pp","0.126831166","tbh-1_n3247 (pp) trpa-2_tm3085","false","pp","tbh-1_n3247 (pp) trpa-2_tm3085"
"tbh-1_n3247 (pp) tom-1_ok285","20.84307308","0.49","pp","0.125259238","tbh-1_n3247 (pp) tom-1_ok285","false","pp","tbh-1_n3247 (pp) tom-1_ok285"
"snf-6_eg28 (pp) trpa-2_tm3092","184.49008504","0.56","pp","0.17214787","snf-6_eg28 (pp) trpa-2_tm3092","false","pp","snf-6_eg28 (pp) trpa-2_tm3092"
"snf-6_eg28 (pp) trpa-2_tm3085","11.2670331","0.41","pp","0.151630308","snf-6_eg28 (pp) trpa-2_tm3085","false","pp","snf-6_eg28 (pp) trpa-2_tm3085"
"snf-6_eg28 (pp) trp-2_gk298","3.08333333","0.62","pp","0.158421233","snf-6_eg28 (pp) trp-2_gk298","false","pp","snf-6_eg28 (pp) trp-2_gk298"
"snf-6_eg28 (pp) trp-1_sy690","2.8040404","0.56","pp","0.134310882","snf-6_eg28 (pp) trp-1_sy690","false","pp","snf-6_eg28 (pp) trp-1_sy690"
"snf-6_eg28 (pp) tom-1_ok285","55.01690087","0.41","pp","0.129559086","snf-6_eg28 (pp) tom-1_ok285","false","pp","snf-6_eg28 (pp) tom-1_ok285"
"snf-6_eg28 (pp) syg-2_ky671","18.20291463","0.46","pp","0.163115133","snf-6_eg28 (pp) syg-2_ky671","false","pp","snf-6_eg28 (pp) syg-2_ky671"
"snf-6_eg28 (pp) snf-8_ok349","15.47356321","0.46","pp","0.14225861","snf-6_eg28 (pp) snf-8_ok349","false","pp","snf-6_eg28 (pp) snf-8_ok349"
"ser-7_tm1325 (pp) trpa-2_tm3092","160.1597342","0.71","pp","0.17293422","ser-7_tm1325 (pp) trpa-2_tm3092","false","pp","ser-7_tm1325 (pp) trpa-2_tm3092"
"ser-7_tm1325 (pp) trpa-2_tm3085","49.74390914","0.5","pp","0.155253974","ser-7_tm1325 (pp) trpa-2_tm3085","false","pp","ser-7_tm1325 (pp) trpa-2_tm3085"
"ser-7_tm1325 (pp) trp-2_gk298","61.14589238","0.63","pp","0.137098491","ser-7_tm1325 (pp) trp-2_gk298","false","pp","ser-7_tm1325 (pp) trp-2_gk298"
"ser-7_tm1325 (pp) trp-1_sy690","45.56274183","0.68","pp","0.143369998","ser-7_tm1325 (pp) trp-1_sy690","false","pp","ser-7_tm1325 (pp) trp-1_sy690"
"ser-7_tm1325 (pp) tom-1_ok285","84.88012277","0.54","pp","0.112659548","ser-7_tm1325 (pp) tom-1_ok285","false","pp","ser-7_tm1325 (pp) tom-1_ok285"
"ser-7_tm1325 (pp) syg-2_ky671","82.18904939","0.42","pp","0.130859674","ser-7_tm1325 (pp) syg-2_ky671","false","pp","ser-7_tm1325 (pp) syg-2_ky671"
"ser-7_tm1325 (pp) snf-8_ok349","230.20596936","0.42","pp","0.128405233","ser-7_tm1325 (pp) snf-8_ok349","false","pp","ser-7_tm1325 (pp) snf-8_ok349"
"ser-7_tm1325 (pp) snf-6_eg28","59.58436798","0.53","pp","0.141129641","ser-7_tm1325 (pp) snf-6_eg28","false","pp","ser-7_tm1325 (pp) snf-6_eg28"
"ser-7_tm1325 (pp) snf-11_ok156","506.68909631","0.48","pp","0.144813032","ser-7_tm1325 (pp) snf-11_ok156","false","pp","ser-7_tm1325 (pp) snf-11_ok156"
"ser-2_pk1357 (pp) trpa-2_tm3092","182.15949712","0.72","pp","0.178293334","ser-2_pk1357 (pp) trpa-2_tm3092","false","pp","ser-2_pk1357 (pp) trpa-2_tm3092"
"ser-2_pk1357 (pp) trpa-2_tm3085","11.54140466","0.43","pp","0.144608181","ser-2_pk1357 (pp) trpa-2_tm3085","false","pp","ser-2_pk1357 (pp) trpa-2_tm3085"
"ser-2_pk1357 (pp) trp-2_gk298","3.43116883","0.67","pp","0.134798861","ser-2_pk1357 (pp) trp-2_gk298","false","pp","ser-2_pk1357 (pp) trp-2_gk298"
"ser-2_pk1357 (pp) trp-1_sy690","2.62222222","0.69","pp","0.133609762","ser-2_pk1357 (pp) trp-1_sy690","false","pp","ser-2_pk1357 (pp) trp-1_sy690"
"ser-2_pk1357 (pp) tom-1_ok285","58.26254947","0.5","pp","0.124148077","ser-2_pk1357 (pp) tom-1_ok285","false","pp","ser-2_pk1357 (pp) tom-1_ok285"
"ser-2_pk1357 (pp) snf-8_ok349","15.85473204","0.41","pp","0.129271653","ser-2_pk1357 (pp) snf-8_ok349","false","pp","ser-2_pk1357 (pp) snf-8_ok349"
"ser-2_pk1357 (pp) snf-6_eg28","2.18181818","0.65","pp","0.147023523","ser-2_pk1357 (pp) snf-6_eg28","false","pp","ser-2_pk1357 (pp) snf-6_eg28"
"ser-2_pk1357 (pp) snf-11_ok156","30.23403094","0.54","pp","0.138316124","ser-2_pk1357 (pp) snf-11_ok156","false","pp","ser-2_pk1357 (pp) snf-11_ok156"
"ser-2_pk1357 (pp) ser-7_tm1325","60.50346556","0.63","pp","0.137894357","ser-2_pk1357 (pp) ser-7_tm1325","false","pp","ser-2_pk1357 (pp) ser-7_tm1325"
"ser-2_pk1357 (pp) ser-6_tm2146","9.80984369","0.48","pp","0.163361726","ser-2_pk1357 (pp) ser-6_tm2146","false","pp","ser-2_pk1357 (pp) ser-6_tm2146"
"ser-2_pk1357 (pp) ser-5_tm2654","16.2376442","0.5","pp","0.157520034","ser-2_pk1357 (pp) ser-5_tm2654","false","pp","ser-2_pk1357 (pp) ser-5_tm2654"
"ser-1_ok345 (pp) trpa-2_tm3092","188.48854","0.65","pp","0.174673599","ser-1_ok345 (pp) trpa-2_tm3092","false","pp","ser-1_ok345 (pp) trpa-2_tm3092"
"ser-1_ok345 (pp) trpa-2_tm3085","8.24983812","0.55","pp","0.14252992","ser-1_ok345 (pp) trpa-2_tm3085","false","pp","ser-1_ok345 (pp) trpa-2_tm3085"
"ser-1_ok345 (pp) trp-2_gk298","3.57191747","0.61","pp","0.149976393","ser-1_ok345 (pp) trp-2_gk298","false","pp","ser-1_ok345 (pp) trp-2_gk298"
"ser-1_ok345 (pp) trp-1_sy690","3.38960661","0.62","pp","0.131360893","ser-1_ok345 (pp) trp-1_sy690","false","pp","ser-1_ok345 (pp) trp-1_sy690"
"ser-1_ok345 (pp) tom-1_ok285","45.40665696","0.48","pp","0.12114159","ser-1_ok345 (pp) tom-1_ok285","false","pp","ser-1_ok345 (pp) tom-1_ok285"
"ser-1_ok345 (pp) tbh-1_n3247","51.53523797","0.49","pp","0.138838091","ser-1_ok345 (pp) tbh-1_n3247","false","pp","ser-1_ok345 (pp) tbh-1_n3247"
"ser-1_ok345 (pp) syg-2_ky671","16.59431608","0.44","pp","0.154888474","ser-1_ok345 (pp) syg-2_ky671","false","pp","ser-1_ok345 (pp) syg-2_ky671"
"ser-1_ok345 (pp) snf-8_ok349","18.96520613","0.42","pp","0.12654182","ser-1_ok345 (pp) snf-8_ok349","false","pp","ser-1_ok345 (pp) snf-8_ok349"
"ser-1_ok345 (pp) snf-6_eg28","2.53392326","0.58","pp","0.153199612","ser-1_ok345 (pp) snf-6_eg28","false","pp","ser-1_ok345 (pp) snf-6_eg28"
"ser-1_ok345 (pp) snf-11_ok156","40.0522307","0.47","pp","0.129332858","ser-1_ok345 (pp) snf-11_ok156","false","pp","ser-1_ok345 (pp) snf-11_ok156"
"ser-1_ok345 (pp) ser-7_tm1325","58.30646362","0.55","pp","0.146224668","ser-1_ok345 (pp) ser-7_tm1325","false","pp","ser-1_ok345 (pp) ser-7_tm1325"
"ser-1_ok345 (pp) ser-6_tm2146","7.44621723","0.54","pp","0.157449815","ser-1_ok345 (pp) ser-6_tm2146","false","pp","ser-1_ok345 (pp) ser-6_tm2146"
"ser-1_ok345 (pp) ser-5_tm2654","12.23486601","0.56","pp","0.156816331","ser-1_ok345 (pp) ser-5_tm2654","false","pp","ser-1_ok345 (pp) ser-5_tm2654"
"ser-1_ok345 (pp) ser-2_pk1357","2.77590702","0.62","pp","0.167404935","ser-1_ok345 (pp) ser-2_pk1357","false","pp","ser-1_ok345 (pp) ser-2_pk1357"
"pkg-1_n478 (pp) trpa-2_tm3092","175.78178491","0.74","pp","0.160743861","pkg-1_n478 (pp) trpa-2_tm3092","false","pp","pkg-1_n478 (pp) trpa-2_tm3092"
"pkg-1_n478 (pp) trpa-2_tm3085","17.139658","0.51","pp","0.151351545","pkg-1_n478 (pp) trpa-2_tm3085","false","pp","pkg-1_n478 (pp) trpa-2_tm3085"
"pkg-1_n478 (pp) trp-2_gk298","11.05348503","0.61","pp","0.133141874","pkg-1_n478 (pp) trp-2_gk298","false","pp","pkg-1_n478 (pp) trp-2_gk298"
"pkg-1_n478 (pp) trp-1_sy690","4.48884561","0.77","pp","0.147748034","pkg-1_n478 (pp) trp-1_sy690","false","pp","pkg-1_n478 (pp) trp-1_sy690"
"pkg-1_n478 (pp) snf-8_ok349","23.04963095","0.41","pp","0.120521955","pkg-1_n478 (pp) snf-8_ok349","false","pp","pkg-1_n478 (pp) snf-8_ok349"
"pkg-1_n478 (pp) snf-6_eg28","5.4245599","0.44","pp","0.110355168","pkg-1_n478 (pp) snf-6_eg28","false","pp","pkg-1_n478 (pp) snf-6_eg28"
"pkg-1_n478 (pp) ser-7_tm1325","51.03129167","0.61","pp","0.112645662","pkg-1_n478 (pp) ser-7_tm1325","false","pp","pkg-1_n478 (pp) ser-7_tm1325"
"pkg-1_n478 (pp) ser-5_tm2654","31.95483458","0.44","pp","0.122227855","pkg-1_n478 (pp) ser-5_tm2654","false","pp","pkg-1_n478 (pp) ser-5_tm2654"
"pkg-1_n478 (pp) ser-2_pk1357","5.1745599","0.56","pp","0.10567827","pkg-1_n478 (pp) ser-2_pk1357","false","pp","pkg-1_n478 (pp) ser-2_pk1357"
"pkg-1_n478 (pp) ser-1_ok345","6.81440662","0.53","pp","0.108390936","pkg-1_n478 (pp) ser-1_ok345","false","pp","pkg-1_n478 (pp) ser-1_ok345"
"pkg-1_n478 (pp) pmk-1_km25","13.21181933","0.52","pp","0.141538202","pkg-1_n478 (pp) pmk-1_km25","false","pp","pkg-1_n478 (pp) pmk-1_km25"
"pkc-1_nj3 (pp) trpa-2_tm3092","189.63057","0.54","pp","0.164679666","pkc-1_nj3 (pp) trpa-2_tm3092","false","pp","pkc-1_nj3 (pp) trpa-2_tm3092"
"pkc-1_nj3 (pp) trp-2_sy691","15.65083841","0.47","pp","0.150935188","pkc-1_nj3 (pp) trp-2_sy691","false","pp","pkc-1_nj3 (pp) trp-2_sy691"
"pkc-1_nj3 (pp) trp-1_sy690","66.05021945","0.57","pp","0.155235238","pkc-1_nj3 (pp) trp-1_sy690","false","pp","pkc-1_nj3 (pp) trp-1_sy690"
"pkc-1_nj3 (pp) ser-7_tm1325","28.29136808","0.43","pp","0.132876504","pkc-1_nj3 (pp) ser-7_tm1325","false","pp","pkc-1_nj3 (pp) ser-7_tm1325"
"pkc-1_nj3 (pp) sem-4_ga82","400.02114709","0.55","pp","0.116341167","pkc-1_nj3 (pp) sem-4_ga82","false","pp","pkc-1_nj3 (pp) sem-4_ga82"
"pkc-1_nj3 (pp) pkg-1_n478","57.11067554","0.54","pp","0.129865154","pkc-1_nj3 (pp) pkg-1_n478","false","pp","pkc-1_nj3 (pp) pkg-1_n478"
"tom-1_ok285 (pp) trpa-2_tm3092","552.38713757","0.5","pp","0.156183958","tom-1_ok285 (pp) trpa-2_tm3092","false","pp","tom-1_ok285 (pp) trpa-2_tm3092"
"tom-1_ok285 (pp) trpa-2_tm3085","43.03625583","0.48","pp","0.124438621","tom-1_ok285 (pp) trpa-2_tm3085","false","pp","tom-1_ok285 (pp) trpa-2_tm3085"
"tom-1_ok285 (pp) trpa-2_ok3189","88.62028152","0.46","pp","0.12684818","tom-1_ok285 (pp) trpa-2_ok3189","false","pp","tom-1_ok285 (pp) trpa-2_ok3189"
"tom-1_ok285 (pp) trp-2_gk298","40.2344351","0.46","pp","0.107058225","tom-1_ok285 (pp) trp-2_gk298","false","pp","tom-1_ok285 (pp) trp-2_gk298"
"tom-1_ok285 (pp) trp-1_sy690","60.22933019","0.47","pp","0.107479083","tom-1_ok285 (pp) trp-1_sy690","false","pp","tom-1_ok285 (pp) trp-1_sy690"
"syg-2_ky671 (pp) trpa-2_tm3085","22.91371192","0.41","pp","0.15998866","syg-2_ky671 (pp) trpa-2_tm3085","false","pp","syg-2_ky671 (pp) trpa-2_tm3085"
"syg-2_ky671 (pp) trpa-2_ok3189","48.79114018","0.53","pp","0.179573959","syg-2_ky671 (pp) trpa-2_ok3189","false","pp","syg-2_ky671 (pp) trpa-2_ok3189"
"syg-2_ky671 (pp) trp-2_gk298","15.82831603","0.41","pp","0.175803991","syg-2_ky671 (pp) trp-2_gk298","false","pp","syg-2_ky671 (pp) trp-2_gk298"
"syg-2_ky671 (pp) tom-1_ok285","14.49616128","0.57","pp","0.102534831","syg-2_ky671 (pp) tom-1_ok285","false","pp","syg-2_ky671 (pp) tom-1_ok285"
"syg-2_ky671 (pp) tbh-1_n3247","26.5543015","0.43","pp","0.131476564","syg-2_ky671 (pp) tbh-1_n3247","false","pp","syg-2_ky671 (pp) tbh-1_n3247"
